Caption,Image Link,Eng. Rate by Followers,Date,Type
These ads by greenpeaceph show the reality behind the marketing campaigns by big polluter companies like #Unilever and #Nestle. Because despite appearances these companies aren’t really doing anything to make everyone’s lives better. For them it’s all about good marketing. Nevermind that they continue to produce tons of plastic every year. 🤢Join our call to #BreakFreeFromPlastic and sign the petition in the link in our bio! 💚#plastic #marketing #sustainability #economy #future #billionaire #ecofriendly,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_18026925518515154.jpeg,0.02305,2024-07-22 06:07 AM,reel
Ready for a delicious plant-based recipe to cook this #MeatlessMonday? We got you covered! Go to the link in our bio to check out our recipe book⬆️,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_17981080127526309.jpeg,0.02276,2024-05-20 07:30 PM,IMAGE
How can we hold polluters accountable for the climate damage they have caused?⁣⁣Find out what you can do via link in bio ⬆️⬆️⁣⁣#COP29 #MyPetFootprint #Greenpeace #ClimateChange ⁣,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18019945832557563.jpeg,0.02269,2024-11-22 04:34 AM,reel
A couple of weeks ago youth activists gathered in Manila the Philippines for the Fighting for Alternatives Global Assembly challenging our old economic system for a better future! They talked to us about how our generation is a generation of hidden gems! 💎⁣⁣Hidden gems are ambitions dreams opportunities and too often the basic rights that GDP and a growth-obsessed economy keep out of reach for our generation.⁣⁣We’re calling for a future where people and the planet thrive together. 🌱⁣⁣Sign our petition today for a wellbeing economy! Link in bio👆👆,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18054996088718721.jpeg,0.02253,2024-10-12 03:00 AM,reel
Some climate book recommendations for you to read starting this weekend. Have you read any of them? 💚😉#bookrecs #bookstagram #reading #climatecrisis,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17896594554094922.jpeg,0.02233,2024-11-01 09:15 AM,CAROUSEL_ALBUM
Communities are the heart of sustainability. From waste workers to sari-sari store owners real change happens when people come together. We build solutions preserve traditions and shape a future that embraces everyone.ORIGINS is greenpeaceph new magazine tracing the roots of environmental action through the people and communities driving it forward. For our maiden issue this Women’s Month we’re celebrating #WomenInZeroWaste — featuring the inspiring stories of women paving the way toward a #PlasticFreeFuture. 🌸Their fight. Their determination. Their stories. Get a FREE copy of our first issue in the link in our bio. #WomensMonth #BreakFreeFromPlastic #PlasticFreePilipinas,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18057920471116687.jpeg,0.02245,2025-03-27 03:01 AM,IMAGE
What if wealthy nations took responsibility for their own consumption and energy needs—instead of dumping the social and environmental costs on the Global South?Today is #WorldDayOfSocialJustice and greenpeacear and MENAFem Movement for Economic Development and Ecological Justice are launching a report that challenges the common narrative around European investments in the Middle East and North Africa (MENA) region. While these investments are often portrayed as mutually beneficial the reality is that they reinforce Europes exploitation of the Global South with harmful economic and environmental impacts on our communities.We must demand an end to harmful projects and together we can stop neo-colonialism in its tracks. Its time to stop the exploitation and stay united for a future that respects people and the planet.#europe #MENA #middleeast #northafrica #neocolonialism #energy #agriculture #bigoil #bigag #majorityworld,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18030142022537568.jpeg,0.02227,2025-02-20 01:19 PM,IMAGE
Es Ahora! El futuro del planeta depende de la protección de la biodiversidad. Acción por la naturaleza YA!The future of the world depends on the protection of biodiversity. Action for nature NOW!  susana.muhamad #AcciónxLaNaturalezaYA #COP16Colombia #GPCOP16 #GreenpeaceCOP16 #COP16,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18049761379989585.jpeg,0.02205,2024-11-01 11:11 PM,CAROUSEL_ALBUM
UN Biodiversity #COP16 talks were suspended in October and resume again in a few days in Rome Italy!⁣.⁣While some progress was made in Cali work remains to be done in Rome and beyond to #COP17. Together we can help the Earth heal and ensure our planet continues to be capable of sustaining all life. Theres no time to waste!⁣.⁣⁣Go to the link in our bio for more on where the biodiversity negotiations left off and the demands we are still making for biodiversity protection👆,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18063587227935715.jpeg,0.02189,2025-02-20 09:00 PM,CAROUSEL_ALBUM
🌍 For young people across six countries Planet One has been more than just a project - it’s been a life-changing journey of discovery action and leadership.From learning about climate change to sparking innovative solutions these youths have become powerful agents of change in the global movement for climate justice.📽️ Get ready to experience their stories of transformation collaboration and action that have sparked a worldwide call to fight for a sustainable future.The full six minutes documentary is now live tap the link in our Instagram bio to watch it 👀 Don’t miss out on the impact these youths are making! Planet One is a partnership between fryshuset greenpeace and apy_ngo funded by postkodlotteriet 🙏For more info on the makerspaces please visit:🇦🇲 alternative_youth_center Armenia🇨🇲 mboa.hub Cameroon🇭🇺 bolygo.hu Hungary🇰🇪 ubunifu.hub Kenya🇿🇦 ubuntu.hubsa South Africa🇸🇪 momentum.hub Sweden,https://imgs.socialinsider.io/instagram/2024/12/greenpeace_17846061996353158.jpeg,0.02158,2024-12-13 12:01 PM,VIDEO
hyundai s rising emissions in India and other key markets are fueling climate disaster according to a new report from Greenpeace East Asia. ❌During the first half of 2024 electric vehicles accounted for just one in 1000 vehicles sold by Hyundai-Kia in India.❌ Hyundai-Kia is on track to achieve carbon neutrality by the year 2280 – more than two centuries later than the automaker’s stated goal.hyundai must set ambitious emissions reduction targets for India and other markets. As one of the world’s largest automakers Hyundai must take climate responsibility.#ClimateActionNow #DriveChange,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18035268074388374.jpeg,0.02143,2025-01-16 05:11 AM,VIDEO
Listen to the children the future of our world. What is more worth? Future generations or corporate profits?⁣⁣Join us in demanding that global leaders do what needs to be done at UN Biodiversity #COP16 for the preservation of nature.⁣⁣#COP16Colombia #GreenpeaceCOP16,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17974447406789465.jpeg,0.02138,2024-11-01 07:33 PM,reel
(português abaixo)Constant bad news conflict climate anxiety - it’s easy to feel hopeless today 🍃souamandacosta knows what her generation is dealing with.But she also knows that the solution starts in communities and connects through purpose.🎧 Join her in the new episode of the #SystemShift podcast!Available now wherever you get your podcasts or go to the link of our bio.–Notícias negativas constantes conflitos ecoansiedade - é fácil se sentir sem esperança hoje 🍃souamandacosta sabe com o que sua geração está lidando.Mas ela também sabe que a solução começa nas comunidades e na conexão por meio de um propósito.🎧 Acompanhe ela no novo episódio do #SystemShift podcast!🇧🇷 Com legendas em português!#ClimateAnxiety #Depression #Lonely #Hope joycelynlongdon,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18060201013940155.jpeg,0.02018,2025-01-29 09:00 PM,reel
One of the main demands for global leaders at #COP16 is direct access to financial resources for Indigenous Peoples. We spoke with João Victor Pankararu a youth political representative in the Global Alliance of Territorial Communities about the importance of the presence of Indigenous Peoples from Brazil during the UN Biodiversity conference happening in Cali Colombia.⁣⁣Join us! Learn more at the link in the bio.⁣.⁣.⁣.⁣.⁣#GPCOP16 #GreenpeaceCOP16,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_17908106988044807.jpeg,0.02013,2024-10-30 08:31 PM,reel
One of the main demands for global leaders at #COP16 was direct access to financial resources for Indigenous Peoples. We spoke with representatives from the Quilombo Peoples and COIAB about the importance of the presence of Indigenous Peoples during the UN Biodiversity conference.⁣.⁣Go to the link in our bio to learn more about what was achieved for Indigenous Peoples at COP16 and the work that remains to be done.⁣.⁣⁣.⁣⁣.⁣⁣.⁣⁣#GPCOP16 #GreenpeaceCOP16⁣⁣,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18335089660194830.jpeg,0.01959,2024-11-03 08:02 PM,reel
🚨We need your help! Share your story to show #WeWillNotBeSilenced 🎥Link in bio ⁣⁣Big Oil bullies like Energy Transfer want to intimidate climate activists journalists and anyone who dares speak truth to power. But the climate movement will not be silenced! ⁣⁣With Greenpeace International and Greenpeace entities in the United States facing a meritless US$ 300 million lawsuit from the US-based fossil fuel pipeline behind the Dakota Access Pipeline we all need your support your advice and your love. ⁣⁣Submit a video in solidarity 👉  link in bio,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18003317006564473.jpeg,0.01867,2025-03-08 09:06 PM,IMAGE
#SystemShift podcast season 3 is coming real soon! Which episode(s) are you most excited about? Comment down below 👇💚,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_17898980268033225.jpeg,0.0181,2025-01-20 09:00 AM,IMAGE
💚🎙️ If you’re looking for hope and reasons to believe that things can be better this podcast is for you.🎧📺 The new season of #SystemShift is fully available tune in now. Link in our IG bio ⬆️ 😊,https://scontent-fra3-1.cdninstagram.com/v/t51.29350-15/486966399_1158044662720297_4138813653593072120_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=40j0yF2VpOAQ7kNvwFJkTYL&_nc_oc=AdlUQLSiyYKSe5k6C2V6Oj50hKohTYhNlgllrK2GcLB1If7X7DTyByFySrNaOk6WJOY&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=bXdj2YpuK4ezTPYDb0lBWA&oh=00_AfEmFXSHCDZk3hc9l6FSCHjfQEasvK97NAHoW9BAH3lcTQ&oe=68070BB9,0.01721,2025-03-28 01:39 AM,CAROUSEL_ALBUM
We need your help! Record a video and share your story to show #WeWillNotBeSilenced 🎥 Go to the link in bio ⁣to submit your video👆⁣.Big Oil bullies like Energy Transfer want to intimidate climate activists journalists and anyone who dares speak truth to power. But the climate movement will not be silenced! ⁣⁣.With Greenpeace International and Greenpeace entities in the United States facing a meritless US$ 300 million lawsuit from the US-based fossil fuel pipeline behind the Dakota Access Pipeline we all need your support your advice and your love💚,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18045904295362359.jpeg,0.01644,2025-03-12 08:33 PM,IMAGE
Humanity is watching the climate crisis unfold on our phones until it’s right in front of us.⁣⁣Find out more about climate adaptation and how the #ClimateCrisis does not affect everyone in the same way in our #SystemShift podcast. ⁣⁣Listen/watch the podcast via link in our bio ⬆️🆙👆,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_17980330907667535.jpeg,0.01429,2025-02-25 01:51 AM,reel
